This is Bob Kurucz's extraterrestrial solar spectrum, based on
a line-by-line calculation, a theoretical model of the Sun, and
relevant datasets.  It has been averaged to 1 cm-1 resolution.
The wavenumber column value refers to an average over plus and
minus 0.5 cm-1 around that value. The columns are tab-delimited.
97/04/24: CSZ added last line of flux = 49984 cm-1 = 0 Wm-2/cm-1
Wavenumber(cm-1)	SolarSpectrum(Wm-2/cm-1)
11684	7.106E-02
11685	7.307E-02
11686	7.390E-02
11687	7.412E-02
11688	7.398E-02
11689	7.389E-02
11690	7.356E-02
11691	7.256E-02
11692	7.177E-02
11693	7.156E-02
11694	7.073E-02
11695	6.967E-02
11696	6.892E-02
11697	6.767E-02
11698	6.556E-02
11699	6.234E-02
11700	5.752E-02
11701	5.049E-02
11702	3.943E-02
11703	2.774E-02
11704	2.748E-02
11705	3.919E-02
11706	5.037E-02
11707	5.712E-02
11708	6.154E-02
11709	6.462E-02
11710	6.736E-02
11711	6.857E-02
11712	6.885E-02
11713	7.042E-02
11714	7.212E-02
11715	7.283E-02
11716	7.319E-02
11717	7.333E-02
11718	7.350E-02
11719	7.383E-02
11720	7.403E-02
11721	7.420E-02
11722	7.423E-02
11723	7.201E-02
11724	6.783E-02
11725	6.773E-02
11726	7.191E-02
11727	7.442E-02
11728	7.471E-02
11729	7.466E-02
11730	7.469E-02
11731	7.467E-02
11732	7.457E-02
11733	7.476E-02
11734	7.489E-02
11735	7.451E-02
11736	7.408E-02
11737	7.410E-02
11738	7.439E-02
11739	7.421E-02
11740	7.021E-02
11741	6.210E-02
11742	6.122E-02
11743	6.986E-02
11744	7.490E-02
11745	7.483E-02
11746	7.474E-02
11747	7.476E-02
11748	7.498E-02
11749	7.521E-02
11750	7.525E-02
11751	7.500E-02
11752	7.472E-02
11753	7.452E-02
11754	7.414E-02
11755	7.397E-02
11756	7.399E-02
11757	7.295E-02
11758	7.105E-02
11759	7.078E-02
11760	7.173E-02
11761	7.070E-02
11762	6.584E-02
11763	5.187E-02
11764	3.915E-02
11765	4.671E-02
11766	6.172E-02
11767	6.902E-02
11768	7.209E-02
11769	7.321E-02
11770	7.339E-02
11771	7.349E-02
11772	7.360E-02
11773	7.404E-02
11774	7.464E-02
11775	7.500E-02
11776	7.517E-02
11777	7.482E-02
11778	7.440E-02
11779	7.477E-02
11780	7.525E-02
11781	7.524E-02
11782	7.522E-02
11783	7.534E-02
11784	7.523E-02
11785	7.384E-02
11786	7.209E-02
11787	7.252E-02
11788	7.406E-02
11789	7.477E-02
11790	7.500E-02
11791	7.510E-02
11792	7.501E-02
11793	7.479E-02
11794	7.491E-02
11795	7.534E-02
11796	7.553E-02
11797	7.512E-02
11798	7.472E-02
11799	7.481E-02
11800	7.321E-02
11801	7.164E-02
11802	7.331E-02
11803	7.478E-02
11804	6.983E-02
11805	6.415E-02
11806	6.820E-02
11807	7.332E-02
11808	7.326E-02
11809	7.355E-02
11810	7.443E-02
11811	7.360E-02
11812	7.245E-02
11813	7.372E-02
11814	7.521E-02
11815	7.529E-02
11816	7.505E-02
11817	7.440E-02
11818	7.364E-02
11819	7.304E-02
11820	7.265E-02
11821	7.335E-02
11822	7.432E-02
11823	7.454E-02
11824	7.480E-02
11825	7.514E-02
11826	7.522E-02
11827	7.522E-02
11828	7.520E-02
11829	7.496E-02
11830	7.407E-02
11831	7.367E-02
11832	7.465E-02
11833	7.529E-02
11834	7.495E-02
11835	7.143E-02
11836	6.817E-02
11837	7.153E-02
11838	7.442E-02
11839	7.344E-02
11840	7.362E-02
11841	7.485E-02
11842	7.513E-02
11843	7.468E-02
11844	7.437E-02
11845	7.150E-02
11846	6.867E-02
11847	7.150E-02
11848	7.478E-02
11849	7.504E-02
11850	7.257E-02
11851	6.761E-02
11852	6.665E-02
11853	7.078E-02
11854	7.396E-02
11855	7.475E-02
11856	7.489E-02
11857	7.499E-02
11858	7.501E-02
11859	7.493E-02
11860	7.504E-02
11861	7.519E-02
11862	7.484E-02
11863	7.261E-02
11864	7.048E-02
11865	7.202E-02
11866	7.343E-02
11867	7.283E-02
11868	7.190E-02
11869	7.120E-02
11870	7.307E-02
11871	7.493E-02
11872	7.466E-02
11873	7.430E-02
11874	7.445E-02
11875	7.242E-02
11876	6.972E-02
11877	7.146E-02
11878	7.429E-02
11879	7.510E-02
11880	7.521E-02
11881	7.457E-02
11882	7.406E-02
11883	7.318E-02
11884	7.201E-02
11885	7.321E-02
11886	7.481E-02
11887	7.505E-02
11888	7.506E-02
11889	7.474E-02
11890	7.440E-02
11891	7.448E-02
11892	7.482E-02
11893	7.465E-02
11894	7.408E-02
11895	7.418E-02
11896	7.485E-02
11897	7.497E-02
11898	7.376E-02
11899	7.217E-02
11900	7.267E-02
11901	7.447E-02
11902	7.515E-02
11903	7.408E-02
11904	7.299E-02
11905	7.287E-02
11906	7.301E-02
11907	7.363E-02
11908	7.407E-02
11909	7.444E-02
11910	7.488E-02
11911	7.512E-02
11912	7.473E-02
11913	7.395E-02
11914	7.394E-02
11915	7.416E-02
11916	7.412E-02
11917	7.339E-02
11918	6.577E-02
11919	5.914E-02
11920	6.657E-02
11921	7.405E-02
11922	7.441E-02
11923	7.437E-02
11924	7.419E-02
11925	7.223E-02
11926	7.018E-02
11927	7.176E-02
11928	7.444E-02
11929	7.521E-02
11930	7.501E-02
11931	7.466E-02
11932	7.351E-02
11933	7.256E-02
11934	7.342E-02
11935	7.446E-02
11936	7.495E-02
11937	7.505E-02
11938	7.480E-02
11939	7.470E-02
11940	7.438E-02
11941	7.393E-02
11942	7.400E-02
11943	7.435E-02
11944	7.441E-02
11945	7.466E-02
11946	7.510E-02
11947	7.513E-02
11948	7.486E-02
11949	7.227E-02
11950	6.972E-02
11951	7.154E-02
11952	7.322E-02
11953	7.335E-02
11954	7.418E-02
11955	7.402E-02
11956	7.309E-02
11957	7.341E-02
11958	7.460E-02
11959	7.481E-02
11960	7.355E-02
11961	7.282E-02
11962	7.390E-02
11963	7.459E-02
11964	7.443E-02
11965	7.458E-02
11966	7.447E-02
11967	7.410E-02
11968	7.425E-02
11969	7.466E-02
11970	7.491E-02
11971	7.488E-02
11972	7.454E-02
11973	7.372E-02
11974	7.280E-02
11975	7.322E-02
11976	7.413E-02
11977	7.136E-02
11978	6.790E-02
11979	7.023E-02
11980	7.391E-02
11981	7.464E-02
11982	7.340E-02
11983	7.147E-02
11984	7.201E-02
11985	7.379E-02
11986	7.412E-02
11987	7.275E-02
11988	7.136E-02
11989	7.226E-02
11990	7.340E-02
11991	7.393E-02
11992	7.461E-02
11993	7.230E-02
11994	6.929E-02
11995	7.114E-02
11996	7.381E-02
11997	7.433E-02
11998	7.204E-02
11999	6.934E-02
12000	7.174E-02
12001	7.443E-02
12002	7.462E-02
12003	7.466E-02
12004	7.360E-02
12005	6.591E-02
12006	5.983E-02
12007	6.716E-02
12008	7.410E-02
12009	7.455E-02
12010	7.470E-02
12011	7.472E-02
12012	7.483E-02
12013	7.448E-02
12014	7.385E-02
12015	7.374E-02
12016	7.404E-02
12017	7.443E-02
12018	7.457E-02
12019	7.271E-02
12020	7.107E-02
12021	7.277E-02
12022	7.425E-02
12023	7.431E-02
12024	7.455E-02
12025	7.435E-02
12026	7.407E-02
12027	7.430E-02
12028	7.333E-02
12029	7.044E-02
12030	6.958E-02
12031	7.217E-02
12032	7.436E-02
12033	7.406E-02
12034	7.065E-02
12035	6.844E-02
12036	7.000E-02
12037	7.134E-02
12038	7.309E-02
12039	7.408E-02
12040	7.351E-02
12041	7.406E-02
12042	7.455E-02
12043	7.450E-02
12044	7.388E-02
12045	7.294E-02
12046	7.313E-02
12047	7.354E-02
12048	7.371E-02
12049	7.400E-02
12050	7.433E-02
12051	7.438E-02
12052	7.345E-02
12053	7.065E-02
12054	6.952E-02
12055	7.248E-02
12056	7.431E-02
12057	7.431E-02
12058	7.461E-02
12059	7.457E-02
12060	7.445E-02
12061	7.443E-02
12062	7.388E-02
12063	7.347E-02
12064	7.431E-02
12065	7.483E-02
12066	7.460E-02
12067	7.473E-02
12068	7.467E-02
12069	7.414E-02
12070	7.396E-02
12071	7.430E-02
12072	7.487E-02
12073	7.511E-02
12074	7.498E-02
12075	7.476E-02
12076	7.458E-02
12077	7.477E-02
12078	7.463E-02
12079	7.321E-02
12080	7.258E-02
12081	7.380E-02
12082	7.432E-02
12083	7.424E-02
12084	7.415E-02
12085	7.385E-02
12086	7.430E-02
12087	7.487E-02
12088	7.449E-02
12089	7.389E-02
12090	7.422E-02
12091	7.469E-02
12092	7.467E-02
12093	7.429E-02
12094	7.414E-02
12095	7.459E-02
12096	7.468E-02
12097	7.331E-02
12098	7.226E-02
12099	7.364E-02
12100	7.490E-02
12101	7.497E-02
12102	7.492E-02
12103	7.478E-02
12104	7.475E-02
12105	7.458E-02
12106	7.437E-02
12107	7.386E-02
12108	7.240E-02
12109	7.199E-02
12110	7.337E-02
12111	7.371E-02
12112	7.372E-02
12113	7.445E-02
12114	7.454E-02
12115	7.426E-02
12116	7.434E-02
12117	7.460E-02
12118	7.468E-02
12119	7.295E-02
12120	6.908E-02
12121	6.829E-02
12122	7.183E-02
12123	7.433E-02
12124	7.486E-02
12125	7.507E-02
12126	7.446E-02
12127	7.391E-02
12128	7.441E-02
12129	7.459E-02
12130	7.355E-02
12131	7.298E-02
12132	7.414E-02
12133	7.283E-02
12134	7.059E-02
12135	7.235E-02
12136	7.386E-02
12137	7.396E-02
12138	7.442E-02
12139	7.450E-02
12140	7.440E-02
12141	7.438E-02
12142	7.438E-02
12143	7.156E-02
12144	6.834E-02
12145	6.804E-02
12146	6.802E-02
12147	7.031E-02
12148	7.357E-02
12149	7.438E-02
12150	7.414E-02
12151	7.418E-02
12152	7.480E-02
12153	7.503E-02
12154	7.493E-02
12155	7.492E-02
12156	7.484E-02
12157	7.450E-02
12158	7.349E-02
12159	7.258E-02
12160	7.089E-02
12161	6.558E-02
12162	6.391E-02
12163	7.000E-02
12164	7.428E-02
12165	7.484E-02
12166	7.492E-02
12167	7.419E-02
12168	7.324E-02
12169	7.308E-02
12170	7.372E-02
12171	7.150E-02
12172	6.771E-02
12173	6.908E-02
12174	7.223E-02
12175	7.292E-02
12176	7.359E-02
12177	7.370E-02
12178	7.346E-02
12179	7.146E-02
12180	6.946E-02
12181	7.211E-02
12182	7.470E-02
12183	7.330E-02
12184	7.144E-02
12185	7.228E-02
12186	7.357E-02
12187	7.394E-02
12188	7.319E-02
12189	7.094E-02
12190	7.115E-02
12191	7.362E-02
12192	7.193E-02
12193	6.882E-02
12194	7.119E-02
12195	7.417E-02
12196	7.374E-02
12197	7.299E-02
12198	6.885E-02
12199	6.125E-02
12200	6.228E-02
12201	7.048E-02
12202	7.362E-02
12203	7.338E-02
12204	7.434E-02
12205	7.501E-02
12206	7.490E-02
12207	7.477E-02
12208	7.440E-02
12209	7.376E-02
12210	7.216E-02
12211	7.074E-02
12212	7.216E-02
12213	7.400E-02
12214	7.399E-02
12215	7.292E-02
12216	6.683E-02
12217	6.213E-02
12218	6.849E-02
12219	7.398E-02
12220	7.366E-02
12221	7.410E-02
12222	7.318E-02
12223	7.175E-02
12224	7.315E-02
12225	7.445E-02
12226	7.444E-02
12227	7.464E-02
12228	7.461E-02
12229	7.411E-02
12230	7.365E-02
12231	7.381E-02
12232	7.423E-02
12233	7.449E-02
12234	7.458E-02
12235	7.450E-02
12236	7.446E-02
12237	7.436E-02
12238	7.282E-02
12239	7.137E-02
12240	7.275E-02
12241	7.438E-02
12242	7.461E-02
12243	7.454E-02
12244	7.443E-02
12245	7.455E-02
12246	7.481E-02
12247	7.313E-02
12248	7.084E-02
12249	7.202E-02
12250	7.393E-02
12251	7.426E-02
12252	7.423E-02
12253	7.391E-02
12254	7.380E-02
12255	7.350E-02
12256	7.330E-02
12257	7.399E-02
12258	7.389E-02
12259	7.344E-02
12260	7.396E-02
12261	7.433E-02
12262	7.421E-02
12263	7.418E-02
12264	7.411E-02
12265	7.343E-02
12266	7.182E-02
12267	7.143E-02
12268	7.316E-02
12269	7.413E-02
12270	7.407E-02
12271	7.407E-02
12272	7.407E-02
12273	7.427E-02
12274	7.432E-02
12275	7.422E-02
12276	7.398E-02
12277	7.369E-02
12278	7.375E-02
12279	7.413E-02
12280	7.409E-02
12281	7.357E-02
12282	7.358E-02
12283	7.412E-02
12284	7.426E-02
12285	7.395E-02
12286	7.373E-02
12287	7.386E-02
12288	7.413E-02
12289	7.420E-02
12290	7.429E-02
12291	7.443E-02
12292	7.446E-02
12293	7.449E-02
12294	7.413E-02
12295	7.341E-02
12296	7.341E-02
12297	7.405E-02
12298	7.437E-02
12299	7.419E-02
12300	7.377E-02
12301	7.341E-02
12302	7.320E-02
12303	7.341E-02
12304	7.315E-02
12305	7.289E-02
12306	7.367E-02
12307	7.431E-02
12308	7.441E-02
12309	7.430E-02
12310	7.427E-02
12311	7.396E-02
12312	7.358E-02
12313	7.331E-02
12314	7.304E-02
12315	7.366E-02
12316	7.369E-02
12317	7.301E-02
12318	7.329E-02
12319	7.333E-02
12320	7.308E-02
12321	7.356E-02
12322	7.414E-02
12323	7.384E-02
12324	7.329E-02
12325	7.334E-02
12326	7.305E-02
12327	7.303E-02
12328	7.384E-02
12329	7.397E-02
12330	7.348E-02
12331	7.358E-02
12332	7.390E-02
12333	7.363E-02
12334	7.346E-02
12335	7.357E-02
12336	7.342E-02
12337	7.350E-02
12338	7.398E-02
12339	7.416E-02
12340	7.412E-02
12341	7.414E-02
12342	7.399E-02
12343	7.114E-02
12344	6.827E-02
12345	7.041E-02
12346	7.065E-02
12347	6.879E-02
12348	7.141E-02
12349	7.401E-02
12350	7.402E-02
12351	7.306E-02
12352	7.079E-02
12353	6.903E-02
12354	7.047E-02
12355	7.306E-02
12356	7.325E-02
12357	7.196E-02
12358	7.161E-02
12359	7.244E-02
12360	7.363E-02
12361	7.431E-02
12362	7.426E-02
12363	7.408E-02
12364	6.971E-02
12365	6.536E-02
12366	6.967E-02
12367	7.407E-02
12368	7.389E-02
12369	7.353E-02
12370	7.333E-02
12371	7.215E-02
12372	7.141E-02
12373	7.290E-02
12374	7.402E-02
12375	7.394E-02
12376	7.384E-02
12377	7.399E-02
12378	7.425E-02
12379	7.270E-02
12380	7.088E-02
12381	7.217E-02
12382	7.364E-02
12383	7.328E-02
12384	7.222E-02
12385	7.140E-02
12386	7.134E-02
12387	7.187E-02
12388	7.292E-02
12389	7.331E-02
12390	7.320E-02
12391	7.332E-02
12392	7.353E-02
12393	7.385E-02
12394	7.405E-02
12395	7.419E-02
12396	7.403E-02
12397	7.375E-02
12398	7.392E-02
12399	7.385E-02
12400	7.367E-02
12401	7.393E-02
12402	7.375E-02
12403	7.353E-02
12404	7.398E-02
12405	7.412E-02
12406	7.389E-02
12407	7.390E-02
12408	7.401E-02
12409	7.389E-02
12410	7.373E-02
12411	7.306E-02
12412	7.177E-02
12413	7.185E-02
12414	7.314E-02
12415	7.402E-02
12416	7.401E-02
12417	7.371E-02
12418	7.292E-02
12419	7.123E-02
12420	7.107E-02
12421	7.233E-02
12422	7.095E-02
12423	6.913E-02
12424	6.672E-02
12425	6.433E-02
12426	6.904E-02
12427	7.337E-02
12428	7.303E-02
12429	7.351E-02
12430	7.415E-02
12431	7.418E-02
12432	7.405E-02
12433	7.374E-02
12434	7.354E-02
12435	7.400E-02
12436	7.416E-02
12437	7.393E-02
12438	7.410E-02
12439	7.406E-02
12440	7.299E-02
12441	7.072E-02
12442	7.010E-02
12443	7.233E-02
12444	7.397E-02
12445	7.407E-02
12446	7.410E-02
12447	7.423E-02
12448	7.401E-02
12449	7.380E-02
12450	7.391E-02
12451	7.241E-02
12452	6.858E-02
12453	6.762E-02
12454	7.037E-02
12455	7.150E-02
12456	7.225E-02
12457	7.343E-02
12458	7.343E-02
12459	7.371E-02
12460	7.425E-02
12461	7.378E-02
12462	7.288E-02
12463	7.299E-02
12464	7.352E-02
12465	7.380E-02
12466	7.405E-02
12467	7.381E-02
12468	7.286E-02
12469	7.212E-02
12470	7.267E-02
12471	7.370E-02
12472	7.396E-02
12473	7.403E-02
12474	7.426E-02
12475	7.406E-02
12476	7.353E-02
12477	7.321E-02
12478	7.334E-02
12479	7.315E-02
12480	7.254E-02
12481	7.299E-02
12482	7.367E-02
12483	7.363E-02
12484	7.337E-02
12485	7.285E-02
12486	7.306E-02
12487	7.381E-02
12488	7.411E-02
12489	7.415E-02
12490	7.391E-02
12491	7.341E-02
12492	7.243E-02
12493	7.200E-02
12494	7.321E-02
12495	7.383E-02
12496	7.331E-02
12497	6.832E-02
12498	6.332E-02
12499	6.806E-02
12500	7.344E-02
12501	7.375E-02
12502	7.350E-02
12503	7.288E-02
12504	7.237E-02
12505	7.310E-02
12506	7.396E-02
12507	7.389E-02
12508	7.352E-02
12509	7.343E-02
12510	7.381E-02
12511	7.408E-02
12512	7.412E-02
12513	7.413E-02
12514	7.391E-02
12515	7.270E-02
12516	7.178E-02
12517	7.269E-02
12518	7.384E-02
12519	7.412E-02
12520	7.386E-02
12521	7.369E-02
12522	7.364E-02
12523	7.344E-02
12524	7.363E-02
12525	7.374E-02
12526	7.352E-02
12527	7.346E-02
12528	7.343E-02
12529	7.308E-02
12530	7.291E-02
12531	7.330E-02
12532	7.364E-02
12533	7.406E-02
12534	7.426E-02
12535	7.310E-02
12536	7.176E-02
12537	7.229E-02
12538	7.349E-02
12539	7.383E-02
12540	7.359E-02
12541	7.356E-02
12542	7.298E-02
12543	7.221E-02
12544	7.306E-02
12545	7.375E-02
12546	7.361E-02
12547	7.386E-02
12548	7.406E-02
12549	7.409E-02
12550	7.371E-02
12551	7.276E-02
12552	7.257E-02
12553	7.321E-02
12554	7.315E-02
12555	7.325E-02
12556	7.383E-02
12557	7.375E-02
12558	7.366E-02
12559	7.371E-02
12560	7.254E-02
12561	7.130E-02
12562	7.225E-02
12563	7.351E-02
12564	7.338E-02
12565	7.248E-02
12566	7.102E-02
12567	7.094E-02
12568	7.262E-02
12569	7.347E-02
12570	7.363E-02
12571	7.384E-02
12572	7.359E-02
12573	7.328E-02
12574	7.329E-02
12575	7.330E-02
12576	7.286E-02
12577	7.289E-02
12578	7.367E-02
12579	7.375E-02
12580	7.289E-02
12581	6.734E-02
12582	6.278E-02
12583	6.755E-02
12584	6.912E-02
12585	6.705E-02
12586	7.071E-02
12587	7.339E-02
12588	7.107E-02
12589	6.942E-02
12590	7.174E-02
12591	7.349E-02
12592	7.322E-02
12593	7.322E-02
12594	7.086E-02
12595	6.492E-02
12596	6.398E-02
12597	7.021E-02
12598	7.395E-02
12599	7.402E-02
12600	7.369E-02
12601	7.204E-02
12602	6.828E-02
12603	6.696E-02
12604	7.006E-02
12605	7.040E-02
12606	6.926E-02
12607	7.168E-02
12608	7.365E-02
12609	7.316E-02
12610	7.287E-02
12611	7.346E-02
12612	7.333E-02
12613	7.303E-02
12614	7.365E-02
12615	7.343E-02
12616	7.255E-02
12617	7.256E-02
12618	7.291E-02
12619	7.339E-02
12620	7.376E-02
12621	7.372E-02
12622	7.348E-02
12623	7.350E-02
12624	7.170E-02
12625	6.884E-02
12626	6.845E-02
12627	6.979E-02
12628	7.227E-02
12629	7.319E-02
12630	7.269E-02
12631	7.358E-02
12632	7.342E-02
12633	7.032E-02
12634	6.836E-02
12635	6.890E-02
12636	6.968E-02
12637	7.209E-02
12638	7.365E-02
12639	7.322E-02
12640	7.288E-02
12641	7.283E-02
12642	7.359E-02
12643	7.409E-02
12644	7.396E-02
12645	7.383E-02
12646	7.365E-02
12647	7.349E-02
12648	7.364E-02
12649	7.392E-02
12650	7.401E-02
12651	7.382E-02
12652	7.262E-02
12653	7.168E-02
12654	7.259E-02
12655	7.351E-02
12656	7.361E-02
12657	7.358E-02
12658	7.350E-02
12659	7.324E-02
12660	7.264E-02
12661	7.252E-02
12662	7.300E-02
12663	7.313E-02
12664	7.315E-02
12665	7.359E-02
12666	7.391E-02
12667	7.390E-02
12668	7.405E-02
12669	7.398E-02
12670	7.354E-02
12671	7.333E-02
12672	7.325E-02
12673	7.323E-02
12674	7.361E-02
12675	7.368E-02
12676	7.349E-02
12677	7.382E-02
12678	7.398E-02
12679	7.376E-02
12680	7.366E-02
12681	7.366E-02
12682	7.370E-02
12683	7.246E-02
12684	7.110E-02
12685	7.229E-02
12686	7.288E-02
12687	7.233E-02
12688	7.316E-02
12689	7.386E-02
12690	7.328E-02
12691	7.239E-02
12692	7.184E-02
12693	7.170E-02
12694	7.262E-02
12695	7.366E-02
12696	7.382E-02
12697	7.353E-02
12698	7.327E-02
12699	7.344E-02
12700	7.361E-02
12701	7.361E-02
12702	7.315E-02
12703	7.210E-02
12704	7.227E-02
12705	7.353E-02
12706	7.410E-02
12707	7.407E-02
12708	7.404E-02
12709	7.405E-02
12710	7.412E-02
12711	7.416E-02
12712	7.376E-02
12713	7.338E-02
12714	7.371E-02
12715	7.398E-02
12716	7.372E-02
12717	7.302E-02
12718	7.273E-02
12719	7.350E-02
12720	7.405E-02
12721	7.403E-02
12722	7.382E-02
12723	7.342E-02
12724	6.862E-02
12725	6.370E-02
12726	6.720E-02
12727	7.152E-02
12728	7.287E-02
12729	7.384E-02
12730	7.370E-02
12731	7.276E-02
12732	7.223E-02
12733	7.298E-02
12734	7.262E-02
12735	7.152E-02
12736	7.231E-02
12737	7.321E-02
12738	7.314E-02
12739	7.353E-02
12740	7.394E-02
12741	7.390E-02
12742	7.385E-02
12743	7.330E-02
12744	7.272E-02
12745	7.317E-02
12746	7.358E-02
12747	7.326E-02
12748	7.287E-02
12749	7.272E-02
12750	7.293E-02
12751	7.331E-02
12752	7.368E-02
12753	7.393E-02
12754	7.398E-02
12755	7.372E-02
12756	7.330E-02
12757	7.136E-02
12758	6.828E-02
12759	6.873E-02
12760	7.200E-02
12761	7.362E-02
12762	7.361E-02
12763	6.879E-02
12764	6.362E-02
12765	6.770E-02
12766	7.292E-02
12767	7.368E-02
12768	7.380E-02
12769	7.386E-02
12770	7.391E-02
12771	7.385E-02
12772	7.175E-02
12773	6.973E-02
12774	7.176E-02
12775	7.380E-02
12776	7.376E-02
12777	7.358E-02
12778	7.345E-02
12779	7.355E-02
12780	7.314E-02
12781	7.256E-02
12782	7.277E-02
12783	7.311E-02
12784	7.348E-02
12785	7.374E-02
12786	7.368E-02
12787	7.362E-02
12788	7.356E-02
12789	7.351E-02
12790	7.331E-02
12791	7.332E-02
12792	7.358E-02
12793	7.365E-02
12794	7.349E-02
12795	7.332E-02
12796	7.328E-02
12797	7.296E-02
12798	7.013E-02
12799	6.781E-02
12800	7.069E-02
12801	7.351E-02
12802	7.369E-02
12803	7.155E-02
12804	6.935E-02
12805	7.136E-02
12806	7.347E-02
12807	7.353E-02
12808	7.352E-02
12809	7.349E-02
12810	7.355E-02
12811	7.362E-02
12812	7.320E-02
12813	7.276E-02
12814	7.304E-02
12815	7.321E-02
12816	7.243E-02
12817	7.095E-02
12818	7.081E-02
12819	7.233E-02
12820	7.054E-02
12821	6.780E-02
12822	7.059E-02
12823	7.327E-02
12824	7.316E-02
12825	7.333E-02
12826	7.343E-02
12827	7.344E-02
12828	7.348E-02
12829	7.351E-02
12830	7.357E-02
12831	7.356E-02
12832	7.344E-02
12833	7.337E-02
12834	7.103E-02
12835	6.856E-02
12836	7.092E-02
12837	7.333E-02
12838	7.316E-02
12839	7.319E-02
12840	7.338E-02
12841	7.342E-02
12842	7.346E-02
12843	7.353E-02
12844	7.351E-02
12845	7.350E-02
12846	7.347E-02
12847	7.341E-02
12848	7.294E-02
12849	7.248E-02
12850	7.290E-02
12851	7.332E-02
12852	7.346E-02
12853	7.346E-02
12854	7.307E-02
12855	7.294E-02
12856	7.269E-02
12857	7.130E-02
12858	7.030E-02
12859	6.998E-02
12860	7.019E-02
12861	7.182E-02
12862	7.088E-02
12863	6.849E-02
12864	7.021E-02
12865	7.268E-02
12866	7.304E-02
12867	7.311E-02
12868	7.328E-02
12869	7.343E-02
12870	7.353E-02
12871	7.350E-02
12872	7.346E-02
12873	7.323E-02
12874	7.280E-02
12875	7.274E-02
12876	7.304E-02
12877	7.332E-02
12878	7.345E-02
12879	7.351E-02
12880	7.320E-02
12881	7.239E-02
12882	7.217E-02
12883	7.208E-02
12884	7.168E-02
12885	7.242E-02
12886	7.326E-02
12887	7.337E-02
12888	7.349E-02
12889	7.342E-02
12890	7.294E-02
12891	7.264E-02
12892	7.302E-02
12893	7.317E-02
12894	7.301E-02
12895	7.315E-02
12896	7.330E-02
12897	7.170E-02
12898	7.014E-02
12899	7.158E-02
12900	7.161E-02
12901	6.700E-02
12902	6.213E-02
12903	6.393E-02
12904	6.976E-02
12905	6.929E-02
12906	6.606E-02
12907	6.833E-02
12908	7.188E-02
12909	7.296E-02
12910	7.288E-02
12911	7.025E-02
12912	6.809E-02
12913	7.076E-02
12914	7.325E-02
12915	7.312E-02
12916	7.281E-02
12917	7.300E-02
12918	7.334E-02
12919	7.319E-02
12920	7.292E-02
12921	7.299E-02
12922	7.317E-02
12923	7.315E-02
12924	7.318E-02
12925	7.312E-02
12926	7.242E-02
12927	7.188E-02
12928	7.247E-02
12929	7.309E-02
12930	7.319E-02
12931	7.321E-02
12932	7.316E-02
12933	7.301E-02
12934	7.301E-02
12935	7.316E-02
12936	7.017E-02
12937	6.718E-02
12938	7.025E-02
12939	7.306E-02
12940	7.153E-02
12941	7.026E-02
12942	7.154E-02
12943	7.110E-02
12944	6.787E-02
12945	6.753E-02
12946	7.024E-02
12947	7.184E-02
12948	7.140E-02
12949	7.140E-02
12950	7.195E-02
12951	7.189E-02
12952	7.243E-02
12953	7.315E-02
12954	7.327E-02
12955	7.329E-02
12956	7.307E-02
12957	7.273E-02
12958	7.011E-02
12959	6.718E-02
12960	6.961E-02
12961	7.268E-02
12962	7.286E-02
12963	7.094E-02
12964	6.912E-02
12965	6.757E-02
12966	6.571E-02
12967	6.886E-02
12968	7.268E-02
12969	7.307E-02
12970	7.318E-02
12971	7.315E-02
12972	7.293E-02
12973	7.287E-02
12974	7.305E-02
12975	7.320E-02
12976	7.328E-02
12977	7.323E-02
12978	7.313E-02
12979	7.311E-02
12980	7.298E-02
12981	7.271E-02
12982	7.271E-02
12983	7.289E-02
12984	6.780E-02
12985	6.266E-02
12986	6.776E-02
12987	7.302E-02
12988	7.273E-02
12989	7.227E-02
12990	7.198E-02
12991	7.166E-02
12992	7.223E-02
12993	7.303E-02
12994	7.315E-02
12995	7.307E-02
12996	7.252E-02
12997	6.907E-02
12998	6.657E-02
12999	7.001E-02
13000	7.306E-02
13001	7.236E-02
13002	7.116E-02
13003	7.144E-02
13004	7.262E-02
13005	7.311E-02
13006	7.306E-02
13007	7.295E-02
13008	7.292E-02
13009	7.296E-02
13010	7.295E-02
13011	7.275E-02
13012	7.238E-02
13013	7.228E-02
13014	7.270E-02
13015	7.295E-02
13016	7.035E-02
13017	6.775E-02
13018	7.030E-02
13019	7.289E-02
13020	7.276E-02
13021	7.282E-02
13022	7.290E-02
13023	7.254E-02
13024	7.246E-02
13025	7.290E-02
13026	7.311E-02
13027	7.299E-02
13028	7.285E-02
13029	7.263E-02
13030	7.250E-02
13031	7.285E-02
13032	7.312E-02
13033	7.299E-02
13034	7.181E-02
13035	7.023E-02
13036	7.073E-02
13037	7.219E-02
13038	7.258E-02
13039	7.246E-02
13040	7.269E-02
13041	7.249E-02
13042	6.598E-02
13043	5.521E-02
13044	5.646E-02
13045	6.741E-02
13046	7.238E-02
13047	7.250E-02
13048	6.945E-02
13049	6.620E-02
13050	6.804E-02
13051	6.925E-02
13052	6.717E-02
13053	6.619E-02
13054	6.607E-02
13055	6.519E-02
13056	6.828E-02
13057	7.225E-02
13058	7.156E-02
13059	6.932E-02
13060	6.938E-02
13061	6.984E-02
13062	6.935E-02
